latitude,longitude,presence
42.471445,-71.170625,1
42.2863597953,-72.3214845608,1
42.0740888333,-72.5632783333,0
42.5056058263,-71.8965679735,0
41.7513410795,-70.1653616466,0
42.4813638569,-71.0874498636,0
42.4283943176,-71.2432098389,0
42.4127688218,-71.408502236,0
42.579838978,-70.8695940114,1
41.8212065448,-70.0040035069,0
42.6288169267,-70.8417124739,0
41.6272487255,-70.3783998827,1
42.589458371,-71.5441464885,1
42.4145147956,-71.9661037977,1
42.4963391827,-71.3643614434,1
42.3774909973,-72.5770950317,0
42.4941238279,-70.8561574477,0
42.2694866667,-72.704155,0
42.3277778,-72.5394444444,0
42.4928226215,-71.3681848488,1
41.3298044571,-70.3041220577,1
42.2095638889,-70.9603388889,0
42.3837383333,-73.3009033333,1
42.0848055028,-73.36837,0
42.4052305556,-71.6845361111,0
41.5303611,-71.01075,1
42.4576416016,-72.5796737671,0
42.0604921165,-73.0591863021,0
42.6450916667,-73.2337333333,0
42.1165143051,-72.6832953617,0
41.5557933188,-70.6069759684,0
42.4170469722,-72.5185989722,0
42.3754159015,-72.2160945833,0
42.6906659827,-72.8968024347,0
42.4632746001,-72.3432200446,1
42.31867,-71.2713083333,0
42.5932716667,-70.7790666667,0
42.3961116633,-72.6045483444,1
42.3368,-71.18432,0
42.4467083333,-71.26953,0
42.81567,-70.95768,1
42.5030466667,-71.6318666667,0
42.8173163093,-70.8711206908,0
42.6328593439,-70.619998835,0
42.4833216667,-72.3297,1
42.2173829722,-71.216367,0
42.1040733333,-70.7130333333,0
42.6590919495,-71.3476028442,0
42.4429527778,-71.0802416667,0
42.5178944444,-71.3296,0
42.6612721842,-71.7063779756,0
41.5548632348,-70.6488829079,0
42.0712586,-73.2108218997,1
41.9930153713,-71.3090299164,0
42.4298055556,-73.3360833333,0
42.4649966667,-71.1468945,0
41.9663194812,-71.0420739575,1
42.3409141766,-71.0521865214,0
42.0586861667,-71.8408966667,0
42.2197426876,-72.540325304,0
42.477254917,-71.3205177337,0
41.6555116283,-69.9753281806,0
41.3293033333,-69.9953466667,0
42.6587562877,-71.3182236832,0
41.6742216667,-70.0352861667,0
42.3891926327,-71.1863662239,0
41.9269070626,-71.1412802612,0
42.34452695,-71.09508541,0
42.28810754,-71.19648166,0
41.952125,-70.87235,0
42.2418178312,-70.9429391474,1
42.4130833755,-71.4573277441,1
41.6958011261,-71.1465966181,0
42.1081776439,-71.3214391415,1
42.270725,-71.13591117,0
42.2396099443,-70.7597377648,0
42.4963349966,-71.3642734377,1
42.2351133333,-71.7879716667,0
42.1274692718,-71.8783560986,0
42.4003697,-71.1163813,0
41.364727891,-70.5522457802,1
42.4594352162,-71.2837309857,0
42.3772416667,-71.06125,0
42.4114811441,-71.1654180157,0
42.4351366728,-71.11985,0
42.64635,-71.1265861111,0
42.6539827199,-73.0919671962,0
42.31419,-72.54732,0
42.6774583333,-73.1453333333,0
41.6995866667,-70.4514783333,0
42.495716602,-71.366348066,1
42.1054653079,-71.4251835645,0
42.66396976,-71.8998303,0
42.5324033333,-71.5537416667,0
41.7956418872,-69.9628333597,1
42.1908888889,-71.0486916667,1
42.7261252155,-70.9942657197,0
42.4090539294,-71.6939931276,0
42.2233356902,-71.1330134713,0
41.766145,-70.0291055,0
42.68883,-70.6312633333,1
42.5152364723,-71.1736419503,0
42.551925662,-70.8502190374,0
42.0585947119,-70.1142963091,0
42.133475,-70.7166666667,0
42.3914430049,-70.9940596539,0
42.4388144697,-72.0792575934,1
42.4926049125,-72.1852496151,0
41.5978150184,-70.6459090683,0
42.7217601508,-71.0245938058,1
42.3652398445,-71.1880146246,0
41.8294327236,-70.8900810829,1
42.2268392869,-70.973100662,0
42.5893133333,-70.8988716667,0
42.6812991,-72.32527035,0
42.4412616306,-71.0669326349,0
42.2994233967,-71.256337614,0
42.6915085316,-71.4252726641,0
41.8734633333,-70.98873,0
42.6111532024,-72.5569665747,1
42.69476254,-71.21176038,0
42.068226,-73.059995,0
42.4072560829,-71.148107724,0
42.4640416667,-70.9930116667,0
42.2160234492,-71.9416045212,0
42.6395405313,-70.640493,1
42.389545,-71.15065,1
42.6404676655,-70.9991052534,1
42.48863667,-70.926575,0
41.39605,-70.6737283333,1
41.5493629722,-70.949584,0
42.42584718,-71.4686215,1
42.21056333,-72.60318,0
41.6581216667,-70.3134,0
42.65619,-72.945075,0
41.6462628036,-70.625081511,1
41.36427059,-70.51048979,1
42.6012266667,-72.7836383333,0
42.5801583333,-72.1474445,0
42.349125,-71.25512,0
42.0433169526,-70.8836841521,1
42.0998131105,-71.37935771,1
42.3982,-71.55652,0
42.6867492064,-70.8378157743,1
42.609233051,-71.2826564415,0
42.20157843,-71.72453518,0
41.459195,-70.6260833333,1
41.9675966667,-70.8470083333,0
41.6593608312,-70.3567127694,0
42.3158291663,-71.3371547086,0
41.9759469025,-71.1835346371,0
41.7624086776,-70.1087699396,0
42.1676203302,-71.9559859648,1
42.3686073523,-71.5010166629,0
42.4562484166,-71.0873967224,0
42.5156555176,-71.2525634766,0
42.258205,-71.1289361667,0
42.6771316667,-72.3913383333,0
42.1390266418,-71.8792877197,0
42.43328,-71.394425,0
42.38473732,-71.17714143,0
41.684471,-70.112889,1
42.1776866667,-73.240875,0
42.6604890723,-70.6001079898,1
42.3658407061,-71.2151181512,0
42.3666535587,-71.5046440678,0
42.3815725143,-71.1163204908,0
42.6559708166,-70.6155980718,0
42.102525,-70.1791833333,0
42.6355404083,-71.3020539355,0
42.521145,-70.7848966667,0
42.8130116667,-70.870445,0
41.680845524,-70.1103222372,1
42.3043416667,-71.1551221667,0
42.5969217,-71.4424412,0
42.3755866667,-72.0105222167,0
42.3833504186,-72.7614949788,0
42.1933333333,-71.0478694444,1
42.4628055867,-70.9813570976,0
42.3878116667,-71.52616,0
42.450996819,-71.0668967665,0
42.08191667,-70.19291667,0
42.4860416667,-71.3462,1
42.51912925,-71.3507985556,0
42.6211783333,-71.0865166667,0
42.588505,-71.543945,1
42.3712010783,-71.2783414083,1
42.7455333333,-70.9784777778,0
42.0630138333,-71.31153,0
42.61113,-70.672845,0
42.075824749,-70.1489842334,0
42.3145483333,-73.0004183333,0
42.7019611057,-70.9447119567,0
42.1001064108,-72.5744091047,0
41.6224333333,-70.5404361111,1
42.2690005402,-72.3363862763,0
42.0376969444,-70.7916483333,0
42.281511932,-72.2599037737,0
41.9559666667,-70.0251471667,0
42.0794672033,-71.0598689844,0
42.6174616667,-71.1046611667,0
42.0666431722,-70.1943916082,1
41.31321667,-70.01544167,0
42.156241141,-72.0607431205,0
42.6854548169,-71.9745985419,1
42.0074666667,-70.8412333333,0
42.2565264,-71.78805615,0
42.0047067677,-70.7141933264,0
41.34333638,-70.7400709713,0
42.3547182392,-70.960594178,0
41.935425,-70.0738528333,0
42.25483,-71.0520861667,0
42.0767111667,-73.2364666667,0
42.6144906983,-71.9219322199,0
42.2333814188,-70.8653219294,0
41.5481383333,-70.6308666667,1
42.3485966667,-72.6004116667,0
42.1070424733,-72.0866960467,0
42.2745083333,-71.01765,0
42.5554444444,-71.1997416667,0
42.415055,-72.74456667,0
41.7379897835,-70.6790630741,0
42.2360894682,-71.0349248884,0
42.49033,-71.0068688889,0
42.3158333333,-72.9953783333,0
42.4936146441,-72.192956188,0
42.3774672,-71.2233362,0
42.5349605872,-72.7451538129,0
42.2145110178,-71.0936340704,0
42.1080703861,-72.3738441092,1
42.4504666667,-73.1887583333,0
41.7709,-69.9333933333,0
41.3865283333,-70.5063633333,1
42.3821533333,-72.4141916667,0
41.2778383333,-70.0958555,0
42.5115783333,-72.2108216667,0
42.3889616667,-71.1342583333,0
42.647105,-70.61321333,1
42.1390202979,-72.0619552312,0
42.0717964172,-71.0969543457,0
41.7854840072,-70.9148080194,0
42.4901395967,-71.1673080915,0
42.0796313603,-71.3440562133,0
41.970405,-70.0701528333,0
42.1162252913,-73.4166150619,0
42.4020569499,-71.0997669798,0
42.3311692997,-71.0321378997,0
42.271,-71.854775,0
42.2832182111,-72.6263049756,0
42.7189916667,-71.0251166667,1
42.2975083333,-71.1493445,0
42.2849083333,-73.3468033333,0
41.9362194444,-71.3693694444,0
42.3752942888,-72.2429827228,1
42.4161784067,-71.4740845889,1
42.1246083333,-71.3684783333,0
42.4897845788,-71.241648635,0
42.354392981,-71.4257059517,1
42.4146220122,-71.4756690709,1
41.398745,-70.5104616667,1
42.2985427396,-71.0357857485,0
42.3411060953,-72.7729842067,1
41.7928808152,-70.0191458771,0
42.8279333333,-70.9181833333,0
42.28492,-71.2342966667,0
42.332855,-72.36702,0
42.0961879887,-70.9324452193,1
41.7685,-69.97876167,1
42.447028,-72.5104639722,0
42.01165,-71.0145722167,0
42.3930620644,-72.2388369286,1
42.0789554009,-70.1588585577,0
42.650891308,-70.7988651334,0
42.3602991647,-72.1612758829,0
42.64048,-71.51307,0
42.6607991429,-71.3397182781,0
42.712395,-72.1853616667,0
42.0376224449,-70.9283299479,0
42.497995,-70.9777133333,0
41.904743082,-70.908690351,1
42.4632672191,-72.3431954532,1
41.9494138889,-70.6303555556,0
42.33155632,-71.19405201,0
41.7087616667,-70.2585666667,0
42.7950798446,-70.854965086,0
42.4210464869,-71.5869966861,0
41.8855174574,-69.9919983011,1
42.2241083333,-70.9113083333,0
41.9895929564,-70.9702719469,0
42.60425,-71.61758,1
42.25112833,-71.83577,0
42.1507416667,-72.0633695,0
42.5114914449,-71.3565084525,0
41.6419286111,-70.5438977778,0
42.4903851422,-71.0307093245,0
42.0997817055,-70.9393697977,1
42.3245146377,-71.6544306579,0
42.2975279712,-71.8285881315,0
41.6994883333,-70.30548,0
42.687595,-71.1545861667,0
42.3814933333,-72.711295,0
41.374369651,-70.6682661497,1
42.7126299777,-70.779833391,1
42.0747611111,-70.801775,1
42.0399769328,-71.0630722344,1
42.07948238,-70.05709805,0
42.2007652,-71.1924879347,0
42.5976538732,-71.4299936339,0
42.6130616252,-70.8947355328,1
42.3479118347,-71.5909500122,0
41.34980949,-70.4941154,1
42.6058383333,-72.093375,0
42.62722167,-70.91843,1
42.52793,-72.2993866667,1
42.0827782201,-70.9338381608,0
42.4280846394,-71.5173399361,1
41.6831207593,-70.2206665277,0
42.4757825722,-72.5124750822,0
42.7060118458,-70.8181292564,0
42.4802666667,-71.885475,0
42.267944693,-71.1234919507,0
42.3514416667,-72.709945,0
42.1355907061,-71.6011557542,1
42.7338780807,-70.7933655017,1
42.4044133333,-71.3073883333,0
42.1356971667,-73.24273,0
42.4392598629,-71.1004809832,0
41.7674928066,-70.0940196589,0
42.4097533151,-71.3705120504,1
42.6144192025,-71.1428565784,0
41.5210433333,-71.02795,0
42.1764292281,-72.0704108571,0
42.1205731748,-71.1658351921,1
42.3902466667,-71.3427216667,0
41.7387951887,-70.1612676159,0
41.8908410834,-70.8085858232,0
42.54612,-71.4131616667,0
41.6627116667,-70.06665,0
42.4500854128,-71.3404184674,0
42.248165533,-71.4145046008,0
41.448203991,-70.6208752498,1
42.4404275657,-71.3376167113,0
42.5716383333,-72.5336383333,0
42.099871895,-70.9349320713,1
42.4691969838,-71.3499303154,0
41.8651116667,-71.135,0
42.47087833,-71.23269667,0
42.2879829905,-71.2679012144,0
42.1794880821,-71.1733138423,0
42.529935,-71.317341,0
42.4121240985,-71.4647349933,1
42.1892333333,-71.0450527778,1
42.5189912,-71.2059774,0
42.3988361111,-71.1000888889,0
42.3545172513,-71.87538108,1
42.0680722855,-71.1523722161,1
42.3702936814,-71.4529776984,0
42.3278694444,-71.3981111111,0
42.49314,-70.84102,1
42.4386044847,-71.1961985518,0
42.2182945058,-71.5695843906,0
42.52198,-73.0886833333,1
42.2822669985,-71.1726610026,1
42.374070223,-72.2431050986,1
42.4576866667,-71.2322,0
42.0511722222,-72.7663694444,0
42.5045908,-70.91092511,0
42.3582916667,-71.511305,0
42.4773616667,-73.23503,0
42.25407,-72.3359983333,0
41.653195,-70.1973716667,1
42.10357783,-72.59878667,0
41.6306458517,-69.9668406162,0
42.35807833,-71.16238333,0
42.3528694444,-72.0453555556,1
42.1925707302,-71.0867791365,0
42.4583505908,-71.9429832575,1
41.6461970884,-70.3361801061,1
41.924464,-70.0322481997,0
42.4564192778,-71.1075298889,0
42.1737066341,-73.1907473132,0
41.3315834509,-70.8208392933,1
42.6638877923,-73.2586816105,0
42.2684695419,-71.7723097174,0
42.5233833333,-70.94442,1
42.53126167,-71.192305,0
42.387511,-71.13297,0
42.414876344,-71.2991156114,1
42.4183179389,-71.1490408646,0
42.1092631084,-71.1876854043,0
42.0467981,-71.2122444,1
42.0291010705,-72.6037175402,0
41.6984366114,-70.3146637046,0
42.32820944,-72.52604912,0
42.4801222222,-71.0657722222,0
42.4317789722,-71.152991,0
42.101738,-70.160324,0
42.6298884809,-71.2975894338,0
42.5328716667,-70.899345,0
42.2751633333,-71.3067883333,0
42.0592028333,-71.01665555,0
42.35481,-72.6688366667,0
42.0790237235,-71.1804235177,0
42.1288652731,-71.1999287012,0
42.5480342521,-71.8929165602,1
41.5134896654,-70.9995602652,1
42.4769251078,-71.2491573843,0
42.2599323011,-72.4199632555,0
42.018435111,-70.8741828514,1
42.7378654022,-73.0818944927,1
42.4956394733,-71.5514594054,1
41.9014166667,-71.0685111667,0
42.0998917964,-70.9348489228,1
42.0217353848,-70.8789206595,1
42.5464966667,-71.3700116667,0
42.3771279929,-71.4561255008,0
42.57538667,-73.30111667,0
42.3059032536,-72.6325479097,0
42.4963351429,-71.3641855238,1
42.3923138889,-72.8808833333,0
41.8953377338,-70.5396385171,0
42.5860385855,-71.5989795133,0
42.2845116667,-72.7193083333,0
42.79892984,-71.050366,0
42.2775883333,-71.6321333333,0
42.0903482102,-71.0753265303,0
41.6940571983,-69.9925393336,0
41.3609726756,-70.649772652,1
42.3084827098,-71.5967158864,0
42.2462701267,-71.4893619674,0
42.6352682044,-70.9148736592,1
42.2423863263,-72.3324071545,0
41.6764774,-70.0685744,1
41.8824213,-69.995172,1
42.556655,-71.7940616667,0
42.77577,-71.0654305,0
42.2175758997,-71.6984379997,0
41.680835107,-70.1059067052,1
41.6121116667,-70.429895,0
42.397169,-72.519295,1
42.2024478023,-71.2449635672,0
42.2088643628,-73.3853472769,0
41.7004285312,-70.038585473,1
42.1394083333,-73.0336695,1
42.5890197754,-70.7832641602,0
42.423367302,-71.0945698579,0
42.3601524014,-71.3662917881,1
42.4549594133,-71.1238269756,1
42.4582672119,-71.0114135742,0
42.392452476,-72.2487645596,1
42.4715716667,-71.1641221667,1
41.9673,-70.7451633333,0
42.6547773478,-72.4304501022,0
42.1487722222,-73.136725,0
42.1648149722,-71.4541559722,0
42.315525,-71.117775,0
42.5180160796,-71.9297182141,0
42.5738959294,-71.0282267724,0
41.5604216667,-70.6315083333,0
42.4952765375,-71.1635770705,0
42.4891282426,-72.4835842475,0
42.3936716667,-73.268845,0
42.10514311,-72.08941349,0
42.4374593934,-71.2176372931,0
42.375992653,-70.9916397575,0
42.4257187417,-71.2327105171,0
42.3905555556,-71.0508333333,0
42.23764167,-71.46797167,0
42.552325,-70.8394,0
42.4483352917,-73.2642442724,0
42.498745,-71.47602833,0
42.4209754109,-71.361570099,0
41.9440283333,-69.9837416667,0
42.5634727222,-71.1732330278,0
42.1680611111,-72.6835555556,1
41.5611216667,-70.6491916667,0
41.2888033333,-70.1579138333,0
42.7989835153,-70.8571483568,0
42.3567361111,-71.5531916667,0
42.2476771107,-71.1487233229,0
42.5950939,-71.0161643,0
41.6665393358,-69.9951490234,0
42.6925757209,-70.9582711442,0
42.343577976,-71.4385065636,0
42.355246279,-71.5588387102,0
42.3719320863,-71.7217774021,0
41.4136359722,-70.5831479722,0
42.6136436005,-71.6385101681,1
42.3962828448,-71.965938601,0
42.1140855952,-71.4026497073,0
42.351055,-71.2059866667,0
42.356474,-71.064578,0
42.1917689944,-71.4349721546,0
42.0063145112,-71.1236324077,1
42.3204021108,-71.6160962537,1
41.9819247054,-70.6904146016,0
42.6300138889,-73.1430083333,0
41.3496499,-70.5117372997,1
42.3774891833,-72.530002594,0
42.4683109722,-73.1519499722,0
42.4495783333,-71.4040416667,0
41.3869533333,-70.5927966667,1
42.6504420412,-71.3109993216,0
41.52752,-70.653755,1
42.3678966667,-71.0612416667,0
42.4691833333,-71.6323366667,0
41.451191316,-70.6449494689,1
42.28294667,-71.29151167,0
42.4248700239,-71.5169015598,1
42.02231,-70.8783616667,1
42.199405,-71.895745,0
41.3512564475,-70.5430605606,1
41.3541232468,-70.6318936306,1
42.3740490656,-72.2738118857,1
42.428314209,-71.0594482422,0
42.288989,-73.1814999722,0
41.6540397778,-70.9959081057,0
42.6511616667,-71.3142466667,0
42.4649883333,-72.5567783333,0
42.0643039047,-71.1569621415,1
41.4087829292,-70.4491779744,1
42.3769364116,-71.0288258269,0
41.3678786796,-70.6665225573,1
42.2776083333,-72.888144445,1
42.427925,-71.308075,0
42.59945,-72.477205,0
42.3720573773,-71.1423963972,1
42.08228,-70.2034766667,0
42.1232777778,-72.460125,0
42.3246749154,-71.170012289,1
42.0058528113,-71.3597896867,0
42.3435851902,-71.2662746838,0
41.2394493997,-70.0096013997,0
42.4810248555,-71.2353344634,0
42.79195,-71.0682055,0
41.9862258216,-70.0764075706,0
41.9895306123,-70.9770563571,0
41.5775333333,-70.5277166667,1
41.6890496884,-70.3796808431,0
42.4031655699,-71.0930858017,0
42.4083263612,-71.3306858818,1
42.3022346322,-71.2810002806,1
41.7246905594,-70.1318742971,0
42.44314,-71.459005,0
42.0996757727,-71.3794398779,1
42.29495,-71.6040366667,0
42.0514470851,-71.8732112926,0
41.9265620701,-70.8164287033,1
42.7011514417,-72.8887221551,0
42.3859333333,-72.6035616667,1
42.2641993601,-71.3371001746,0
42.484014,-72.356594,0
42.50564,-72.2520333333,0
42.05946267,-71.2645815101,0
42.0998500035,-70.9346155706,1
42.3165866667,-71.2268366667,1
41.9289666667,-70.0262666667,0
42.0510331452,-71.0834580661,0
42.460690807,-71.3607626036,0
41.726105,-70.006325,0
41.8355527778,-70.8890138889,1
41.8578273241,-71.0822239886,0
42.4928162701,-71.3681813635,1
41.6910944626,-69.9584453114,0
42.3710031868,-70.9825860779,0
42.1426145548,-71.3739996758,0
42.2160779578,-71.1760616675,0
42.0886249885,-70.797495693,1
42.2948869579,-71.9753802915,0
42.26683,-72.227125,0
42.5747305939,-71.4302443536,0
42.2029507222,-72.4486709167,0
42.4257426057,-71.1778344401,0
42.0133184972,-71.1597233844,0
42.0285259761,-70.6853203308,0
42.3944911547,-71.2305231807,0
41.7051530554,-70.1941502094,1
42.4545116667,-71.3913033333,0
41.6544155144,-70.5721110432,1
42.6883281594,-71.0034158196,0
42.2678339362,-71.8503371204,0
42.04275,-71.9478083333,0
42.21029303,-73.3807248448,0
42.5949638889,-71.5580305556,0
42.4807522341,-71.5361160671,0
42.2133756721,-72.1146512338,0
42.6548835826,-71.2814479337,0
42.5777735554,-70.9925901875,0
42.2292760341,-71.9086694252,0
41.9829425449,-71.2447033358,0
42.4430758,-71.9618071997,0
42.2404866667,-71.0057916667,0
41.6737270242,-70.0617021555,1
42.3891666667,-72.5277777778,0
42.1083001273,-71.3214162379,1
42.264021582,-72.4754917567,0
42.5953588781,-71.4664614341,1
42.2798376855,-71.4588234037,0
41.7459854805,-70.14285291,0
42.5711366667,-70.8958883333,0
42.41657,-71.5605083333,1
42.3878383333,-72.5215533333,0
41.595425,-70.5696666667,1
42.0752221667,-72.56717,0
42.0550313069,-71.918706895,0
42.0878465751,-73.1374669242,0
41.942445,-70.0166027833,0
41.4545864551,-70.5948890542,0
42.2309437634,-73.3670955642,0
42.3304007758,-71.5481747417,0
42.08185283,-71.15042217,0
42.5740133333,-71.43577,0
41.9479216667,-70.7942283333,0
42.2174538,-70.7898681,1
42.2686047209,-72.2238584259,0
42.2970910378,-71.8837047837,0
42.4773192058,-71.0628482226,0
42.1503230555,-73.4237260134,0
42.0396115002,-71.063601294,1
41.6869993,-71.164128,0
41.3583333333,-70.6372,1
41.8021986322,-70.5720780516,0
42.4268138889,-71.1833722222,0
42.4994666667,-72.4183166667,0
42.7017091401,-71.1072902475,0
42.4451617739,-70.9889812553,0
42.4823633333,-70.9288166667,0
42.5184633333,-72.2684466667,1
42.4171236138,-72.5238923285,0
42.6385633333,-71.00293055,1
42.29830974,-71.79336041,0
42.4647356797,-71.6074985412,0
42.2151554599,-70.7374177307,0
42.3471255835,-71.1134180402,0
42.2550463238,-71.334690105,1
42.3497154532,-72.4950778443,1
42.2034181477,-71.4140258075,0
42.4707946777,-72.4120788574,0
42.1256833333,-71.213355,0
42.487709755,-71.2896678854,0
41.8764388889,-70.5368638889,0
42.2640633333,-71.7670533333,0
42.4056235184,-71.4630514383,1
42.0386285462,-70.7542618364,0
42.4737966667,-72.333435,0
42.3987448537,-72.5205760633,1
42.4891361111,-71.7673166667,0
42.3108333333,-71.3110716667,0
42.389695223,-71.1042134536,0
41.9971005638,-70.948937697,0
41.9159888889,-70.0673222222,0
42.4992216667,-72.2378433333,0
42.2479368953,-71.1301164329,0
41.9421770681,-71.3001384666,0
42.30330333,-70.90992833,0
42.35695,-71.1039194444,0
42.3525596823,-71.0875111114,0
41.852725,-70.84195,0
42.0130427136,-71.2285122649,0
42.1006359099,-72.0458150796,0
42.6889388889,-71.1081166667,0
41.8514661054,-70.6743849166,1
41.2555294683,-70.0844066632,0
42.3821166667,-71.7789277778,0
42.00522869,-71.1246633722,1
42.8177167141,-70.9091711988,0
42.3536103115,-71.2433661568,0
42.3363566667,-73.1355216667,0
41.9962166667,-71.1228416667,0
41.2689166667,-70.0376138333,0
42.183248,-71.363672,0
41.9734206745,-70.0217083097,0
42.0582128315,-71.5509192367,0
42.1290591576,-71.2186371687,0
42.34926,-71.1588279722,0
42.5019116667,-72.3495783333,0
42.2305800224,-72.088146514,0
42.43751129,-71.4994722908,1
41.9606583333,-71.25322,0
42.3310203552,-72.5747375488,0
42.511395,-72.4478133333,0
42.3121482304,-71.3726814355,0
42.0758919837,-71.1936374289,0
42.45202,-72.6830533333,0
42.1958805556,-72.6513055556,0
42.34165168,-73.22738464,0
42.5992861137,-70.8645033568,0
42.27815,-71.133775,0
42.4962881469,-71.5506723385,1
42.1607194444,-71.6058055556,0
42.1083641492,-71.3213707989,1
41.5475158691,-70.5970077515,0
42.4600116667,-70.95063,0
42.6133916667,-71.0418916667,1
41.7228537314,-70.5588470321,0
41.3567919722,-70.6351769722,1
42.505537071,-72.6466212781,0
42.4633633333,-72.896575,1
42.1618128897,-70.7332420349,0
42.2713464153,-72.4213312356,1
41.2870777778,-70.1019722222,0
41.9177632,-70.7522998997,0
42.0274862394,-71.6508933943,0
41.9570283333,-70.6804283333,0
42.54193,-73.23565,0
42.375883746,-72.238954316,1
42.443790915,-71.6049718038,0
42.1849713485,-72.8183933347,0
42.3994966667,-72.3950583333,0
42.50606167,-71.60831333,0
42.7075590595,-73.1851008755,0
42.0621247599,-70.680215805,1
41.3584377997,-70.6374126997,1
41.6598275185,-70.5624682089,0
42.0153999329,-71.3424758911,0
42.3786664147,-71.084223501,0
42.2197965331,-71.504074358,0
42.582061196,-71.4370520612,0
42.61066167,-71.13829167,0
42.4244616667,-71.0355083333,0
41.6726957459,-70.5422931398,0
42.8282877997,-71.0411153,0
42.6603169253,-70.599974795,1
42.3429722222,-72.56845,0
42.2235751969,-71.3229914026,0
42.3348296883,-71.0098497067,0
42.1545136889,-71.67822725,0
42.396971663,-72.5192755,1
42.1592014989,-70.7908589157,0
42.1804677928,-73.3655643091,0
42.25512,-71.164475,1
42.3901075253,-71.5766491763,1
42.0953865051,-71.5803222656,0
41.6617327,-70.2879645,0
42.1220450941,-72.2939538883,0
42.571304433,-72.5612381432,1
42.3066741,-71.7961324,0
42.37565474,-71.49149158,0
42.514025,-71.4986416667,1
42.435965,-71.137495,0
42.1787164691,-72.6383785119,0
42.3309283333,-71.1317888333,0
42.4965848976,-71.364700995,1
42.1905476817,-71.1135363579,1
42.5434729673,-72.7729844136,0
42.36992167,-71.25847,0
42.2578966667,-71.1841583333,0
42.0611944444,-70.1138361111,0
42.1090445,-71.31707,1
42.537933061,-72.7577709241,0
41.3177616667,-70.766945,1
42.5864231447,-71.9415659476,1
42.1988667294,-71.1336455607,0
42.5711398758,-71.3744289615,0
41.3573229816,-70.6338501064,1
42.269427,-71.2973379722,0
42.4038191751,-71.2941158072,1
42.488995,-71.3059466667,0
42.0989388333,-71.41292,0
42.3186018,-72.6221737,0
42.4332866667,-71.0812221667,0
42.45830833,-71.25003,0
42.3962989654,-71.1775362214,0
42.473275,-71.5818633333,0
